positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.023,0.068,0.424,33,2,9,17,5
0.111,0.014,0.69,27,6,8,9,4
0.081,0.064,0.646,293,34,95,123,41
0.052,0.068,0.7,50,6,16,25,3
0.038,0.065,0.679,23,2,7,7,7
0.12,0.038,0.544,114,14,38,52,10
0.116,0.051,0.648,27,4,9,11,3
0.073,0.131,0.649,41,9,18,8,6
0.107,0.105,0.73,69,9,23,25,12
0.082,0.087,0.639,26,5,7,12,2
0.043,0.069,0.757,38,4,10,20,4
0.062,0.056,0.681,20,3,5,6,6
0.119,0.047,0.767,59,6,24,19,10
0.084,0.047,0.705,61,9,19,21,12
0.064,0.078,0.799,51,3,14,23,11
0.081,0.033,0.827,34,4,11,13,6
0.065,0.171,0.727,27,6,8,7,6
0.061,0.078,0.685,198,25,83,68,22
0.13,0.057,0.646,24,6,10,6,2
0.0,0.0,0.0,218,1,0,217,0
0.047,0.089,0.739,56,7,24,22,3
0.076,0.039,0.743,84,10,25,35,14
0.033,0.046,0.721,30,5,6,13,6
0.062,0.103,0.728,28,5,8,13,2
0.104,0.082,0.763,78,12,26,25,15
0.078,0.076,0.741,86,11,31,31,13
0.068,0.063,0.757,107,18,31,51,7
0.086,0.026,0.836,19,3,7,7,2
0.06,0.047,0.715,79,7,25,30,17
0.076,0.041,0.709,46,4,17,18,7
0.158,0.051,0.648,49,9,19,17,4
0.065,0.067,0.756,116,15,37,45,19
0.071,0.104,0.758,30,1,10,16,3
0.092,0.044,0.819,45,3,16,20,6
0.088,0.079,0.744,68,6,26,24,12
0.065,0.04,0.679,60,9,23,15,13
0.066,0.096,0.721,17,3,5,6,3
0.094,0.094,0.688,16,1,8,4,3
0.028,0.065,0.746,31,3,8,16,4
0.074,0.022,0.708,56,7,16,28,5
0.066,0.096,0.615,85,17,22,31,15
0.079,0.059,0.725,535,65,176,218,76
0.08,0.036,0.767,120,13,36,50,21
0.107,0.08,0.65,55,8,17,23,7
0.0,0.0,0.023,44,3,2,39,0
0.05,0.115,0.795,25,3,9,10,3
0.071,0.054,0.606,93,12,36,36,9
0.077,0.058,0.705,206,32,69,76,29
0.065,0.047,0.683,342,29,74,203,36
0.042,0.019,0.755,27,3,7,14,3
0.03,0.094,0.508,76,15,20,32,9
0.047,0.038,0.575,53,10,15,24,4
0.049,0.049,0.728,46,4,23,16,3
0.09,0.062,0.792,18,2,4,12,0
0.068,0.06,0.76,231,24,71,97,39
0.035,0.042,0.646,54,4,22,17,11
0.073,0.055,0.784,250,28,84,112,26
0.065,0.089,0.798,21,2,6,6,7
0.098,0.027,0.784,33,5,12,11,5
0.015,0.095,0.69,25,1,4,14,6
0.028,0.035,0.938,18,2,6,8,2
0.064,0.054,0.685,295,41,98,117,39
0.093,0.036,0.729,35,3,17,10,5
0.056,0.083,0.639,18,4,2,12,0
0.052,0.009,0.871,29,1,1,27,0
0.052,0.068,0.785,74,7,25,27,15
0.043,0.043,0.82,32,5,10,13,4
0.054,0.101,0.681,67,9,18,35,5
0.071,0.053,0.759,365,61,100,187,17
0.077,0.039,0.722,80,11,24,33,12
0.047,0.026,0.594,24,4,6,11,3
0.053,0.064,0.664,164,20,57,74,13
0.106,0.082,0.74,97,14,35,32,16
0.103,0.07,0.68,34,5,12,15,2
0.098,0.043,0.641,23,2,7,10,4
0.069,0.056,0.813,65,5,22,26,12
0.099,0.047,0.771,24,8,5,9,2
0.061,0.061,0.727,33,4,11,12,6
0.129,0.101,0.647,57,12,20,19,6
0.054,0.032,0.77,132,12,48,60,12
0.077,0.062,0.724,44,8,11,22,3
0.161,0.049,0.612,28,3,8,14,3
0.12,0.043,0.663,23,5,6,9,3
0.025,0.05,0.525,30,5,9,15,1
0.071,0.05,0.746,218,22,81,77,38
0.075,0.115,0.695,52,8,14,26,4
0.066,0.046,0.749,815,119,271,334,91
0.101,0.049,0.704,41,7,14,14,6
0.089,0.042,0.692,45,3,15,18,9
0.033,0.038,0.799,23,2,7,11,3
0.036,0.045,0.729,42,4,16,18,4
0.104,0.011,0.571,35,5,8,17,5
0.05,0.075,0.675,50,3,17,20,10
0.065,0.068,0.693,46,8,13,22,3
0.13,0.149,0.644,26,5,10,7,4
0.103,0.056,0.634,29,2,12,11,4
0.022,0.075,0.455,437,26,34,376,1
0.071,0.051,0.719,44,5,15,18,6
0.083,0.049,0.59,18,2,7,8,1
0.059,0.072,0.711,19,2,7,9,1
0.073,0.064,0.7,582,67,188,231,96
0.053,0.039,0.75,19,4,7,8,0
0.046,0.074,0.657,27,1,11,9,6
0.135,0.035,0.574,39,2,8,19,10
0.033,0.067,0.9,15,2,3,9,1
0.053,0.062,0.731,26,4,9,11,2
0.086,0.049,0.688,119,14,40,42,23
0.083,0.069,0.625,18,1,8,6,3
0.059,0.032,0.797,152,14,58,65,15
0.083,0.042,0.732,21,1,9,8,3
0.115,0.099,0.703,24,2,10,9,3
0.073,0.067,0.727,60,12,20,18,10
0.04,0.105,0.775,25,5,6,12,2
0.08,0.039,0.791,55,8,13,22,12
0.06,0.04,0.73,106,10,30,46,20
0.056,0.042,0.769,45,5,19,18,3
0.065,0.025,0.71,25,3,8,10,4
0.125,0.029,0.61,17,6,2,6,3
0.032,0.019,0.579,27,1,9,15,2
0.078,0.034,0.681,29,4,8,12,5
0.093,0.014,0.657,55,4,24,18,9
0.078,0.05,0.769,58,5,25,18,10
0.102,0.032,0.753,97,15,32,42,8
0.1,0.055,0.645,25,3,7,11,4
0.048,0.05,0.674,92,10,31,42,9
0.094,0.055,0.727,64,8,22,25,9
0.082,0.071,0.793,92,14,33,29,16
0.011,0.017,0.699,22,2,5,14,1
0.05,0.033,0.794,57,5,21,20,11
0.017,0.058,0.858,15,1,6,6,2
0.016,0.033,0.842,46,2,16,22,6
0.069,0.08,0.705,103,19,32,28,24
0.011,0.003,0.128,112,23,4,85,0
0.08,0.043,0.733,139,13,53,46,27
0.022,0.034,0.461,29,5,6,16,2
0.088,0.051,0.754,113,15,44,41,13
0.076,0.055,0.726,77,15,27,23,12
0.064,0.071,0.677,53,10,16,19,8
0.089,0.004,0.728,28,5,5,14,4
0.056,0.085,0.663,112,15,45,32,20
0.021,0.006,0.509,41,3,8,28,2
0.083,0.083,0.625,24,4,11,7,2
0.07,0.067,0.689,190,23,59,92,16
0.062,0.083,0.759,42,3,11,24,4
0.059,0.051,0.772,93,11,25,47,10
0.08,0.053,0.626,208,28,40,123,17
0.085,0.106,0.752,53,8,19,21,5
0.062,0.036,0.74,105,12,38,42,13
0.06,0.046,0.782,27,4,12,9,2
0.117,0.062,0.692,62,13,26,14,9
0.083,0.043,0.726,511,65,163,209,74
0.07,0.036,0.656,135,13,29,82,11
0.119,0.062,0.636,22,3,5,12,2
0.052,0.089,0.734,24,6,5,12,1
0.035,0.062,0.792,18,3,6,6,3
0.09,0.066,0.769,53,5,18,18,12
0.044,0.041,0.75,91,6,32,30,23
0.076,0.064,0.706,117,12,53,34,18
0.04,0.028,0.659,22,3,7,12,0
0.049,0.028,0.405,388,59,68,235,26
0.04,0.045,0.688,22,3,7,9,3
0.057,0.05,0.472,233,29,41,143,20
0.0,0.0,0.024,42,1,0,40,1
0.042,0.102,0.614,33,8,13,9,3
0.113,0.025,0.812,20,2,5,10,3
0.12,0.049,0.527,23,0,8,11,4
0.067,0.01,0.769,26,3,7,15,1
0.082,0.049,0.689,61,9,21,22,9
0.033,0.007,0.107,34,2,3,29,0
0.044,0.051,0.723,66,5,26,27,8
0.061,0.082,0.676,127,18,35,51,23
0.057,0.034,0.818,33,1,15,14,3
0.058,0.067,0.723,105,11,28,46,20
0.014,0.004,0.098,276,37,15,222,2
0.019,0.079,0.425,469,15,30,423,1
0.062,0.062,0.832,46,9,16,15,6
0.045,0.095,0.648,33,3,11,17,2
0.076,0.048,0.706,316,35,128,104,49
0.064,0.043,0.715,191,23,57,78,33
0.053,0.046,0.609,72,4,18,43,7
0.059,0.051,0.698,471,57,146,206,62
0.068,0.027,0.68,160,20,43,79,18
0.116,0.066,0.7,68,11,24,16,17
0.062,0.067,0.768,117,16,38,45,18
0.031,0.074,0.582,32,4,6,22,0
0.048,0.096,0.68,34,6,9,12,7
0.081,0.06,0.744,121,18,37,48,18
0.077,0.04,0.754,139,16,40,61,22
0.061,0.072,0.689,45,7,17,16,5
0.079,0.062,0.71,141,16,43,61,21
0.056,0.073,0.81,65,10,22,23,10
0.131,0.071,0.696,39,4,17,13,5
0.081,0.051,0.632,17,1,9,4,3
0.0,0.0,0.0,38,1,0,37,0
0.068,0.068,0.774,89,11,28,35,15
0.101,0.073,0.66,36,3,9,23,1
0.0,0.0,0.122,41,0,4,36,1
0.045,0.038,0.644,33,4,12,15,2
0.052,0.038,0.728,121,14,43,48,16
0.093,0.032,0.681,62,11,21,25,5
0.115,0.055,0.631,136,16,44,48,28
0.082,0.033,0.582,23,4,5,10,4
0.069,0.056,0.777,51,7,18,21,5
0.139,0.071,0.623,72,14,25,22,11
0.036,0.041,0.519,52,3,23,18,8
0.071,0.076,0.711,148,30,39,63,16
0.101,0.032,0.673,31,5,9,12,5
0.087,0.055,0.692,241,37,72,99,33
0.075,0.092,0.733,30,4,11,12,3
0.081,0.011,0.775,45,9,7,25,4
0.02,0.035,0.715,61,3,20,29,9
0.082,0.041,0.752,136,18,48,44,26
0.113,0.117,0.637,30,9,9,7,5
0.092,0.058,0.55,30,4,7,14,5
0.11,0.067,0.668,58,9,17,23,9
0.078,0.104,0.651,48,5,20,19,4
0.11,0.03,0.5,25,6,3,14,2
0.065,0.071,0.72,21,2,7,7,5
0.029,0.032,0.768,35,0,14,11,10
0.077,0.062,0.688,52,6,19,17,10
0.048,0.057,0.705,42,4,10,24,4
0.047,0.088,0.608,82,16,23,35,8
0.086,0.052,0.764,333,60,101,114,58
0.07,0.026,0.718,43,9,11,20,3
0.077,0.087,0.683,26,7,7,10,2
0.158,0.062,0.613,30,5,9,11,5
0.155,0.081,0.764,37,4,16,16,1
0.051,0.055,0.711,115,21,31,47,16
0.106,0.056,0.727,27,3,11,9,4
0.049,0.06,0.63,23,4,9,8,2
0.037,0.083,0.579,30,3,10,12,5
0.102,0.063,0.742,75,10,20,33,12
0.044,0.067,0.704,76,14,21,27,14
0.085,0.042,0.778,53,7,16,21,9
0.077,0.068,0.664,42,3,16,15,8
0.086,0.06,0.695,132,14,40,50,28
0.083,0.064,0.61,74,8,26,25,15
0.048,0.089,0.734,31,3,11,16,1
0.075,0.069,0.744,45,9,13,19,4
0.125,0.071,0.63,23,5,6,11,1
0.016,0.042,0.859,24,3,8,11,2
0.081,0.077,0.688,91,16,27,39,9
0.068,0.065,0.721,48,8,18,17,5
0.151,0.073,0.693,24,5,5,13,1
0.097,0.058,0.686,88,9,30,28,21
0.053,0.033,0.809,19,2,7,10,0
0.113,0.045,0.748,117,14,36,50,17
0.137,0.055,0.588,41,6,12,15,8
0.058,0.037,0.671,30,3,9,14,4
0.016,0.082,0.84,32,1,7,18,6
0.073,0.082,0.584,46,5,14,18,9
0.037,0.013,0.4,20,0,7,13,0
0.039,0.03,0.433,241,31,50,142,18
0.241,0.103,0.448,29,4,14,10,1
0.122,0.082,0.646,47,8,15,16,8
0.067,0.067,0.481,39,7,11,18,3
0.064,0.071,0.807,35,9,11,12,3
0.026,0.048,0.687,71,8,25,28,10
0.071,0.018,0.804,28,3,10,13,2
0.061,0.03,0.762,41,3,15,19,4
0.05,0.089,0.746,35,1,14,14,6
0.071,0.068,0.612,177,28,57,74,18
0.056,0.051,0.765,133,18,37,52,26
0.109,0.068,0.698,24,1,14,9,0
0.022,0.051,0.75,17,1,6,8,2
0.084,0.02,0.733,37,8,12,15,2
0.0,0.0,0.0,34,1,0,33,0
0.06,0.078,0.706,122,18,39,48,17
0.049,0.033,0.701,23,1,8,11,3
0.062,0.028,0.632,36,4,8,18,6
0.061,0.068,0.655,37,8,13,12,4
0.03,0.022,0.81,29,4,5,16,4
0.062,0.053,0.674,38,5,9,16,8
0.088,0.037,0.816,17,0,6,8,3
0.086,0.039,0.612,19,2,12,3,2
0.091,0.019,0.659,26,5,7,11,3
0.109,0.023,0.836,32,5,9,11,7
0.056,0.026,0.633,49,5,12,28,4
0.039,0.057,0.832,55,10,18,22,5
0.087,0.027,0.886,23,4,6,9,4
0.062,0.028,0.727,22,2,7,9,4
0.094,0.041,0.733,203,25,72,71,35
0.108,0.028,0.5,22,2,7,10,3
0.054,0.035,0.577,39,4,11,21,3
0.028,0.067,0.569,116,15,19,73,9
0.069,0.044,0.787,20,1,6,10,3
0.021,0.021,0.809,47,3,15,22,7
0.075,0.046,0.688,183,21,63,67,32
0.062,0.051,0.63,256,31,66,143,16
0.096,0.052,0.711,149,26,41,53,29
0.074,0.045,0.676,39,6,9,18,6
0.128,0.044,0.739,45,7,11,19,8
0.078,0.046,0.699,130,23,38,44,25
0.043,0.065,0.761,23,4,9,10,0
0.078,0.044,0.689,37,7,13,12,5
0.07,0.055,0.675,25,3,10,8,4
0.081,0.025,0.841,114,9,46,42,17
0.131,0.043,0.69,44,6,16,18,4
0.0,0.0,0.765,17,0,7,6,4
0.042,0.037,0.771,60,4,22,28,6
0.083,0.04,0.73,204,20,70,92,22
0.078,0.065,0.706,172,32,46,75,19
0.055,0.039,0.812,32,2,13,14,3
0.01,0.02,0.181,390,46,28,308,8
0.056,0.131,0.512,20,3,4,10,3
0.125,0.04,0.835,25,4,8,11,2
0.062,0.089,0.664,76,11,30,28,7
0.079,0.04,0.637,41,6,14,15,6
0.08,0.102,0.727,22,3,8,10,1
0.057,0.057,0.705,44,9,15,12,8
0.04,0.107,0.674,28,4,9,12,3
0.069,0.087,0.794,20,1,4,13,2
0.025,0.022,0.353,40,5,5,27,3
0.08,0.085,0.755,25,3,7,11,4
0.12,0.049,0.658,23,4,6,12,1
0.027,0.014,0.743,37,6,14,14,3
0.142,0.078,0.677,29,7,9,11,2
0.099,0.099,0.622,39,6,10,20,3
0.045,0.045,0.685,58,4,12,36,6
0.089,0.059,0.753,122,21,36,49,16
0.132,0.051,0.699,34,6,11,11,6
0.079,0.061,0.698,74,4,41,20,9
0.099,0.069,0.72,72,12,25,25,10
0.098,0.03,0.532,50,7,21,22,0
0.0,0.0,0.0,31,1,0,30,0
0.079,0.086,0.757,38,2,14,16,6
0.051,0.022,0.798,39,7,8,19,5
0.094,0.016,0.849,24,1,10,10,3
0.062,0.04,0.574,34,3,7,18,6
0.093,0.044,0.742,74,9,25,26,14
0.008,0.025,0.5,30,0,0,30,0
0.083,0.019,0.713,27,4,11,9,3
0.065,0.057,0.675,217,26,80,86,25
0.109,0.102,0.664,48,10,12,19,7
0.089,0.062,0.705,28,4,7,12,5
0.08,0.083,0.765,182,30,51,88,13
0.06,0.019,0.699,27,1,10,13,3
0.07,0.058,0.738,150,16,45,65,24
0.0,0.372,0.623,448,0,0,448,0
0.001,0.006,0.261,231,18,14,193,6
0.05,0.065,0.774,90,10,31,34,15
0.068,0.06,0.801,84,15,32,32,5
0.107,0.037,0.744,98,16,29,45,8
0.06,0.012,0.833,21,1,4,16,0
0.145,0.098,0.664,32,9,9,9,5
0.059,0.029,0.642,74,8,21,36,9
0.077,0.072,0.62,26,3,6,16,1
0.069,0.064,0.667,45,8,14,14,9
0.082,0.068,0.759,196,25,51,111,9
0.06,0.058,0.695,239,28,60,120,31
0.077,0.029,0.746,34,4,11,13,6
0.062,0.077,0.784,26,3,6,12,5
0.045,0.085,0.721,47,11,15,12,9
0.059,0.007,0.64,17,2,3,12,0
0.097,0.042,0.861,18,4,4,8,2
0.087,0.037,0.808,30,4,11,6,9
0.047,0.046,0.417,222,25,36,145,16
0.105,0.06,0.695,50,5,17,19,9
0.073,0.073,0.771,36,3,16,12,5
0.076,0.017,0.684,36,3,15,10,8
0.042,0.054,0.704,30,5,6,14,5
0.112,0.125,0.694,29,5,10,9,5
0.06,0.12,0.7,50,7,14,18,11
0.07,0.039,0.609,32,5,10,12,5
0.084,0.059,0.681,80,15,22,28,15
0.058,0.038,0.635,26,2,10,8,6
0.06,0.033,0.566,94,7,15,63,9
0.031,0.031,0.787,20,3,7,8,2
0.042,0.068,0.714,450,46,14,386,4
0.1,0.106,0.794,20,2,10,5,3
0.079,0.026,0.745,166,30,61,49,26
0.077,0.048,0.798,168,14,71,58,25
0.033,0.06,0.777,23,3,8,10,2
0.067,0.017,0.917,15,1,6,7,1
0.088,0.083,0.681,27,3,7,14,3
0.087,0.047,0.736,69,7,19,28,15
0.069,0.04,0.678,145,24,46,55,20
0.073,0.066,0.611,36,3,14,11,8
0.027,0.051,0.76,37,9,9,18,1
0.05,0.067,0.717,30,3,8,16,3
0.024,0.077,0.613,21,1,5,12,3
0.015,0.045,0.455,33,2,2,29,0
0.04,0.052,0.875,31,1,10,16,4
0.092,0.02,0.73,19,1,7,7,4
0.058,0.045,0.683,28,1,14,11,2
0.021,0.024,0.594,36,0,4,32,0
0.091,0.062,0.617,48,13,16,14,5
0.06,0.095,0.732,71,16,21,23,11
0.036,0.018,0.708,21,2,6,10,3
0.069,0.043,0.685,69,11,28,26,4
0.088,0.066,0.761,47,8,14,14,11
0.056,0.049,0.785,18,2,8,5,3
0.095,0.05,0.695,25,3,7,12,3
0.065,0.015,0.64,25,3,9,12,1
0.061,0.031,0.765,98,11,32,35,20
0.08,0.04,0.56,25,3,5,9,8
0.091,0.053,0.707,87,12,35,29,11
0.12,0.055,0.745,25,2,12,7,4
0.005,0.014,0.204,27,5,3,19,0
0.095,0.064,0.652,37,5,11,13,8
0.072,0.062,0.616,40,6,14,13,7
0.081,0.064,0.686,171,20,59,65,27
0.031,0.022,0.625,28,0,6,21,1
0.105,0.05,0.765,25,2,5,15,3
0.079,0.05,0.743,70,10,27,23,10
0.055,0.042,0.591,77,5,9,58,5
0.078,0.043,0.629,88,4,23,51,10
0.038,0.041,0.726,46,4,16,21,5
0.087,0.037,0.675,30,3,10,11,6
0.144,0.046,0.658,46,10,13,17,6
0.051,0.062,0.819,90,11,32,29,18
0.075,0.042,0.75,60,6,17,29,8
0.077,0.068,0.699,84,12,33,29,10
0.067,0.032,0.779,123,8,41,45,29
0.062,0.134,0.661,14,1,4,7,2
0.149,0.122,0.622,37,9,16,6,6
0.041,0.094,0.558,39,6,9,17,7
0.114,0.082,0.645,69,14,19,32,4
0.046,0.05,0.604,30,7,8,12,3
0.059,0.047,0.788,768,110,232,338,88
0.059,0.069,0.628,127,12,57,37,21
0.047,0.045,0.759,67,7,25,27,8
0.048,0.012,0.798,21,3,8,8,2
0.059,0.06,0.723,298,34,97,126,41
0.085,0.103,0.754,34,2,11,15,6
0.11,0.044,0.669,17,1,9,7,0
0.105,0.03,0.608,74,7,30,28,9
0.045,0.048,0.779,47,5,16,21,5
0.029,0.054,0.85,30,2,14,9,5
0.07,0.087,0.685,89,9,36,34,10
0.009,0.047,0.703,29,3,9,15,2
0.037,0.032,0.637,51,3,22,20,6
0.046,0.05,0.732,35,5,12,16,2
0.074,0.04,0.756,123,21,37,53,12
0.083,0.08,0.731,378,73,102,177,26
0.059,0.061,0.801,76,9,30,28,9
0.09,0.052,0.695,43,5,14,14,10
0.062,0.067,0.755,26,1,11,7,7
0.09,0.024,0.746,57,9,13,29,6
0.046,0.074,0.509,27,5,6,13,3
0.031,0.054,0.772,28,3,11,9,5
0.023,0.023,0.792,124,8,29,81,6
0.042,0.021,0.804,30,0,13,14,3
0.055,0.03,0.675,25,2,8,10,5
0.066,0.053,0.724,255,29,76,111,39
0.025,0.09,0.605,25,4,9,10,2
0.094,0.023,0.695,48,9,12,20,7
0.066,0.065,0.813,128,14,45,47,22
0.076,0.072,0.67,33,1,12,11,9
0.094,0.075,0.681,60,19,10,30,1
0.069,0.076,0.726,132,16,58,45,13
0.111,0.111,0.685,54,8,17,22,7
0.079,0.074,0.736,352,52,116,129,55
0.098,0.086,0.629,32,6,6,16,4
0.095,0.035,0.774,83,12,31,26,14
0.091,0.062,0.692,26,2,12,7,5
0.033,0.033,0.829,19,1,6,11,1
0.035,0.065,0.7,25,1,9,12,3
0.06,0.04,0.81,44,4,17,20,3
0.026,0.033,0.751,90,15,15,53,7
0.073,0.073,0.672,187,30,50,71,36
0.0,0.0,0.0,39,1,0,38,0
0.083,0.048,0.715,39,8,11,17,3
0.083,0.049,0.701,36,5,10,17,4
0.065,0.065,0.726,21,2,8,8,3
0.044,0.016,0.841,40,6,14,16,4
0.048,0.052,0.65,60,9,19,23,9
0.048,0.028,0.828,251,39,55,146,11
0.018,0.058,0.638,28,3,6,13,6
0.04,0.059,0.695,34,3,7,20,4
0.05,0.096,0.739,35,5,10,17,3
0.007,0.014,0.868,18,0,6,8,4
0.045,0.006,0.767,22,0,6,11,5
0.046,0.065,0.852,27,6,3,17,1
0.056,0.091,0.678,40,6,15,11,8
0.096,0.207,0.582,26,8,9,8,1
0.032,0.034,0.718,51,8,14,23,6
0.104,0.058,0.69,149,18,56,57,18
0.039,0.05,0.796,35,3,14,10,8
0.04,0.08,0.744,22,1,6,12,3
0.064,0.089,0.709,80,8,28,35,9
0.046,0.053,0.691,19,3,7,5,4
0.082,0.056,0.669,104,13,45,28,18
0.028,0.011,0.824,22,2,6,10,4
0.069,0.093,0.727,27,6,8,10,3
0.038,0.019,0.701,33,2,13,14,4
0.006,0.087,0.706,20,1,7,7,5
0.062,0.062,0.756,42,8,17,16,1
0.08,0.057,0.705,70,11,18,30,11
0.077,0.073,0.706,111,20,41,37,13
0.057,0.071,0.682,37,4,14,19,0
0.03,0.055,0.715,25,2,6,14,3
0.08,0.027,0.75,28,2,8,13,5
0.077,0.086,0.715,57,5,20,22,10
0.078,0.06,0.728,120,19,38,44,19
0.072,0.121,0.716,33,4,14,11,4
0.024,0.107,0.726,21,3,8,7,3
0.089,0.057,0.682,35,3,15,13,4
0.093,0.054,0.722,253,36,91,99,27
0.058,0.054,0.853,28,4,8,15,1
0.092,0.015,0.688,34,6,9,12,7
0.163,0.043,0.793,26,6,5,10,5
0.071,0.089,0.696,21,2,9,10,0
0.061,0.034,0.735,41,6,12,19,4
0.106,0.058,0.683,26,4,7,10,5
0.125,0.069,0.595,38,7,12,13,6
0.057,0.062,0.756,64,10,26,18,10
0.073,0.073,0.716,29,3,12,7,7
0.05,0.093,0.839,55,3,17,27,8
0.072,0.014,0.76,26,4,10,12,0
0.067,0.097,0.664,110,18,35,49,8
0.027,0.03,0.539,42,0,3,39,0
0.097,0.056,0.625,27,4,9,12,2
0.038,0.045,0.804,53,8,19,21,5
0.05,0.053,0.547,40,8,11,16,5
0.098,0.034,0.716,33,3,10,8,12
0.099,0.051,0.673,34,4,11,18,1
0.044,0.073,0.674,43,2,17,17,7
0.114,0.091,0.705,33,8,9,11,5
0.061,0.074,0.729,66,11,17,25,13
0.048,0.06,0.607,21,3,6,10,2
0.04,0.07,0.81,25,2,9,8,6
0.075,0.081,0.69,65,9,29,20,7
0.056,0.04,0.774,31,3,12,13,3
0.059,0.053,0.781,207,29,74,79,25
0.125,0.066,0.755,55,3,20,22,10
0.111,0.06,0.761,44,8,14,18,4
0.066,0.082,0.725,79,9,26,35,9
0.032,0.118,0.701,134,30,30,71,3
0.068,0.104,0.6,35,5,12,15,3
0.042,0.051,0.805,146,25,41,61,19
0.06,0.375,0.325,221,133,35,46,7
0.072,0.042,0.688,71,13,16,34,8
0.076,0.067,0.75,28,6,9,11,2
0.056,0.067,0.752,80,3,36,30,11
0.104,0.069,0.684,91,11,35,26,19
0.074,0.044,0.747,37,7,12,12,6
0.058,0.084,0.728,154,22,51,59,22
0.061,0.053,0.644,33,7,8,16,2
0.0,0.0,0.312,32,0,0,32,0
0.09,0.049,0.735,569,86,161,246,76
0.056,0.065,0.71,65,11,22,15,17
0.066,0.055,0.651,114,14,34,51,15
0.0,0.0,0.029,35,0,1,34,0
0.09,0.03,0.68,25,2,9,12,2
0.024,0.064,0.473,41,4,7,28,2
0.057,0.032,0.804,149,22,42,68,17
0.054,0.083,0.815,21,4,8,7,2
0.037,0.025,0.838,20,1,7,10,2
0.125,0.066,0.75,17,3,6,7,1
0.076,0.076,0.708,36,7,11,9,9
0.081,0.06,0.732,63,10,23,23,7
0.087,0.072,0.735,113,16,36,38,23
0.055,0.102,0.781,16,3,7,5,1
0.043,0.029,0.697,52,5,17,23,7
0.0,0.062,0.438,92,45,47,0,0
0.043,0.019,0.745,26,2,10,9,5
0.087,0.066,0.712,59,7,20,22,10
0.107,0.036,0.762,21,4,8,7,2
0.066,0.087,0.752,179,29,60,64,26
0.045,0.033,0.549,602,43,98,432,29
0.109,0.049,0.737,38,5,15,12,6
0.062,0.065,0.827,44,8,18,12,6
0.065,0.076,0.746,71,10,21,28,12
0.135,0.01,0.779,26,3,7,11,5
0.09,0.076,0.667,36,5,15,14,2
0.049,0.035,0.75,18,1,9,5,3
0.082,0.062,0.764,44,7,13,17,7
0.089,0.031,0.772,28,2,9,12,5
0.088,0.079,0.686,41,3,20,12,6
0.04,0.051,0.756,59,6,24,16,13
0.081,0.118,0.684,34,7,11,15,1
0.114,0.051,0.688,34,4,7,18,5
0.073,0.056,0.802,29,4,12,10,3
0.046,0.085,0.807,81,11,28,35,7
0.112,0.064,0.618,68,15,22,23,8
0.052,0.028,0.698,36,5,16,12,3
0.069,0.09,0.618,18,2,7,8,1
0.086,0.117,0.797,16,1,6,8,1
0.103,0.058,0.589,28,2,11,10,5
0.106,0.064,0.617,33,6,11,14,2
0.052,0.028,0.865,36,3,16,11,6
0.11,0.023,0.625,33,7,7,14,5
0.077,0.054,0.693,148,26,54,44,24
0.0,0.0,0.0,618,1,0,617,0
0.045,0.076,0.795,36,3,15,12,6
0.058,0.105,0.721,43,5,17,16,5
0.075,0.079,0.584,107,15,33,45,14
0.104,0.04,0.799,71,6,29,25,11
0.069,0.053,0.721,83,12,34,28,9
0.055,0.037,0.767,50,5,13,28,4
0.068,0.056,0.679,803,121,231,358,93
0.092,0.066,0.684,19,2,5,9,3
0.13,0.033,0.663,23,0,8,14,1
0.063,0.051,0.786,210,24,81,76,29
0.046,0.037,0.571,81,14,21,43,3
0.059,0.06,0.78,79,12,22,35,10
0.049,0.095,0.769,46,8,16,16,6
0.076,0.098,0.631,41,9,10,19,3
0.053,0.079,0.658,19,5,6,7,1
0.019,0.062,0.819,20,2,8,7,3
0.032,0.019,0.653,27,0,2,25,0
0.103,0.049,0.781,149,21,49,56,23
0.049,0.109,0.625,23,1,12,6,4
0.114,0.034,0.58,22,1,12,7,2
0.07,0.037,0.762,61,8,18,30,5
0.089,0.053,0.703,110,16,35,42,17
0.043,0.002,0.506,58,4,16,36,2
0.078,0.058,0.753,244,43,72,95,34
0.097,0.085,0.754,31,4,12,9,6
0.056,0.139,0.639,18,3,5,8,2
0.081,0.022,0.838,17,1,6,9,1
0.052,0.06,0.821,60,10,18,25,7
0.075,0.044,0.735,213,24,73,90,26
0.106,0.053,0.706,59,11,17,23,8
0.04,0.068,0.756,22,2,9,6,5
0.056,0.006,0.537,20,0,8,9,3
0.089,0.094,0.776,24,3,7,9,5
0.08,0.093,0.785,47,11,11,16,9
0.075,0.059,0.645,149,18,56,54,21
0.037,0.044,0.369,40,0,3,37,0
0.05,0.087,0.662,20,4,7,4,5
0.04,0.048,0.824,34,3,15,13,3
0.063,0.099,0.76,77,11,22,28,16
0.025,0.125,0.8,20,3,6,8,3
0.074,0.068,0.714,42,6,15,17,4
0.086,0.082,0.752,213,39,67,73,34
0.062,0.028,0.91,18,2,6,7,3
0.053,0.046,0.796,19,3,8,6,2
0.047,0.035,0.47,154,26,29,85,14
0.082,0.058,0.728,167,28,58,63,18
0.092,0.053,0.803,38,4,12,14,8
0.006,0.0,0.106,80,9,1,70,0
0.084,0.043,0.775,61,10,18,28,5
