positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.029,0.014,0.841,26,1,8,16,1
0.08,0.032,0.819,87,21,25,29,12
0.09,0.065,0.785,50,5,17,20,8
0.135,0.066,0.694,38,4,17,6,11
0.056,0.054,0.592,178,27,41,90,20
0.037,0.066,0.635,61,12,13,30,6
0.088,0.034,0.719,44,5,16,19,4
0.145,0.038,0.694,49,6,19,15,9
0.051,0.023,0.517,22,2,6,12,2
0.065,0.037,0.861,27,3,12,7,5
0.092,0.136,0.641,23,5,3,9,6
0.059,0.046,0.762,113,16,34,49,14
0.061,0.034,0.752,59,8,21,24,6
0.109,0.016,0.745,23,2,8,10,3
0.121,0.047,0.809,87,12,26,36,13
0.141,0.036,0.74,24,5,10,8,1
0.097,0.044,0.609,40,5,14,16,5
0.014,0.004,0.22,63,11,5,47,0
0.075,0.007,0.718,35,7,7,14,7
0.107,0.078,0.725,56,10,23,17,6
0.049,0.022,0.826,117,9,40,47,21
0.074,0.047,0.704,292,37,99,125,31
0.093,0.066,0.728,230,37,65,83,45
0.063,0.034,0.761,99,12,32,47,8
0.121,0.008,0.78,33,6,14,10,3
0.082,0.061,0.811,374,43,152,118,61
0.061,0.068,0.682,37,7,9,19,2
0.064,0.084,0.668,49,7,18,17,7
0.099,0.042,0.751,298,43,82,135,38
0.057,0.073,0.745,24,1,9,8,6
0.109,0.06,0.788,23,4,8,5,6
0.087,0.059,0.713,241,42,75,81,43
0.049,0.014,0.789,61,7,24,22,8
0.071,0.033,0.723,23,5,5,10,3
0.079,0.038,0.715,89,14,30,34,11
0.144,0.047,0.752,53,10,14,21,8
0.061,0.038,0.795,218,26,74,86,32
0.055,0.037,0.732,34,9,5,15,5
0.082,0.049,0.758,198,29,72,71,26
0.087,0.029,0.744,43,7,16,17,3
0.033,0.022,0.772,23,4,6,12,1
0.057,0.045,0.807,22,2,6,11,3
0.068,0.026,0.747,44,4,12,22,6
0.104,0.058,0.724,105,16,34,40,15
0.052,0.044,0.598,141,18,36,64,23
0.026,0.057,0.667,24,2,4,12,6
0.059,0.044,0.809,34,5,9,15,5
0.059,0.074,0.761,47,6,12,21,8
0.066,0.027,0.828,240,28,78,105,29
0.037,0.03,0.743,37,4,10,19,4
0.072,0.067,0.779,171,20,53,71,27
0.109,0.031,0.755,48,8,15,18,7
0.092,0.042,0.7,30,3,8,14,5
0.092,0.054,0.81,23,6,6,7,4
0.088,0.031,0.744,44,5,17,16,6
0.12,0.048,0.562,26,4,6,13,3
0.043,0.04,0.827,44,5,18,18,3
0.092,0.03,0.712,72,8,20,29,15
0.051,0.068,0.688,36,5,13,15,3
0.064,0.074,0.697,169,25,54,77,13
0.057,0.022,0.799,90,9,31,40,10
0.079,0.017,0.712,52,9,14,20,9
0.066,0.055,0.785,32,5,8,16,3
0.072,0.045,0.809,94,11,26,41,16
0.072,0.012,0.768,61,7,23,18,13
0.055,0.015,0.65,25,1,5,18,1
0.083,0.057,0.793,75,10,24,31,10
0.05,0.03,0.76,25,2,12,8,3
0.085,0.037,0.803,525,71,187,213,54
0.076,0.042,0.78,59,7,21,22,9
0.07,0.027,0.683,41,5,8,26,2
0.056,0.022,0.681,29,2,12,13,2
0.065,0.051,0.72,91,13,33,33,12
0.057,0.035,0.751,159,24,44,71,20
0.085,0.052,0.752,63,5,24,19,15
0.044,0.034,0.703,461,53,147,199,62
0.079,0.037,0.735,74,14,23,28,9
0.105,0.018,0.717,56,8,17,25,6
0.064,0.031,0.794,45,4,14,24,3
0.092,0.043,0.703,111,19,40,41,11
0.059,0.059,0.829,57,7,14,28,8
0.081,0.019,0.883,60,9,16,27,8
0.054,0.018,0.786,35,4,12,18,1
0.043,0.016,0.836,38,1,18,12,7
0.078,0.038,0.712,116,12,48,39,17
0.08,0.049,0.76,171,23,57,59,32
0.053,0.033,0.757,19,3,6,4,6
0.03,0.018,0.714,21,3,9,6,3
0.114,0.029,0.712,69,11,17,31,10
0.031,0.031,0.812,16,2,3,10,1
0.029,0.014,0.918,26,5,5,12,4
0.043,0.029,0.577,256,20,50,169,17
0.071,0.049,0.793,23,5,9,8,1
0.056,0.028,0.722,31,2,14,11,4
0.062,0.04,0.67,22,1,8,11,2
0.053,0.029,0.525,264,29,47,169,19
0.098,0.026,0.733,126,14,35,52,25
0.059,0.086,0.645,38,6,14,14,4
0.078,0.031,0.828,16,3,6,5,2
0.088,0.051,0.771,144,15,53,62,14
0.09,0.095,0.62,46,5,15,20,6
0.035,0.04,0.784,85,9,22,32,22
0.054,0.065,0.643,21,2,9,5,5
0.099,0.101,0.705,53,10,18,18,7
0.127,0.03,0.771,70,15,16,23,16
0.067,0.028,0.696,67,4,24,30,9
0.051,0.037,0.559,243,43,48,140,12
0.079,0.039,0.789,183,21,56,82,24
0.031,0.033,0.421,101,12,14,73,2
0.107,0.037,0.746,64,16,17,22,9
0.066,0.051,0.824,17,1,8,7,1
0.066,0.048,0.728,57,7,19,24,7
0.091,0.044,0.709,77,8,27,28,14
0.078,0.017,0.802,29,4,11,11,3
0.015,0.042,0.761,33,8,8,15,2
0.081,0.025,0.755,79,10,30,26,13
0.061,0.03,0.747,37,2,10,23,2
0.073,0.037,0.752,131,17,42,53,19
0.092,0.049,0.727,38,3,14,13,8
0.087,0.025,0.838,20,3,6,6,5
0.062,0.048,0.847,94,9,37,37,11
0.054,0.03,0.81,368,42,135,141,50
0.071,0.054,0.789,93,14,27,41,11
0.082,0.038,0.758,49,7,19,17,6
0.064,0.064,0.689,33,4,11,17,1
0.102,0.05,0.762,70,6,27,29,8
0.102,0.108,0.651,43,6,15,19,3
0.084,0.079,0.76,52,6,18,15,13
0.084,0.025,0.791,80,11,25,32,12
0.057,0.029,0.714,35,3,13,16,3
0.05,0.013,0.787,20,5,5,10,0
0.0,0.083,0.708,24,4,8,10,2
0.046,0.046,0.803,19,2,5,9,3
0.052,0.042,0.414,211,27,32,138,14
0.072,0.034,0.625,26,3,4,16,3
0.077,0.044,0.702,34,4,12,14,4
0.031,0.081,0.787,20,4,6,8,2
0.057,0.046,0.772,160,27,44,71,18
0.115,0.038,0.819,36,5,17,13,1
0.09,0.041,0.783,46,4,19,19,4
0.081,0.042,0.744,68,14,23,23,8
0.074,0.037,0.726,271,34,95,98,44
0.037,0.066,0.779,17,3,9,4,1
0.062,0.062,0.792,24,4,7,11,2
0.11,0.048,0.729,97,13,35,31,18
0.106,0.03,0.69,46,7,12,22,5
0.106,0.006,0.787,20,2,4,11,3
0.104,0.078,0.72,294,56,93,100,45
0.089,0.031,0.729,73,8,27,27,11
0.135,0.062,0.76,24,8,7,7,2
0.039,0.026,0.58,456,69,110,239,38
0.063,0.046,0.749,347,40,128,149,30
0.076,0.104,0.764,18,0,5,7,6
0.058,0.041,0.767,67,8,26,27,6
0.098,0.027,0.708,42,10,14,12,6
0.082,0.037,0.676,78,16,24,24,14
0.079,0.019,0.837,46,6,17,13,10
0.07,0.053,0.732,76,11,25,32,8
0.035,0.02,0.781,61,5,21,26,9
0.115,0.087,0.644,39,5,8,18,8
0.033,0.027,0.506,60,7,10,41,2
0.007,0.0,0.934,17,0,6,9,2
0.019,0.016,0.346,215,16,21,174,4
0.083,0.036,0.81,84,15,24,31,14
0.078,0.044,0.726,79,15,23,34,7
0.101,0.071,0.827,21,3,6,7,5
0.111,0.026,0.75,53,3,19,20,11
0.09,0.027,0.713,47,6,14,22,5
0.045,0.035,0.769,53,7,20,18,8
0.046,0.027,0.659,41,3,7,23,8
0.035,0.016,0.818,61,5,13,39,4
0.125,0.025,0.697,59,7,19,24,9
0.078,0.043,0.672,29,4,7,16,2
0.071,0.043,0.712,92,12,23,50,7
0.075,0.019,0.783,65,10,12,31,12
0.065,0.049,0.781,296,35,104,120,37
0.064,0.03,0.78,110,14,37,51,8
0.029,0.023,0.831,60,8,18,23,11
0.045,0.027,0.786,28,3,7,18,0
0.13,0.076,0.75,23,3,8,10,2
0.087,0.038,0.542,72,14,21,34,3
0.023,0.095,0.829,38,5,13,18,2
0.042,0.056,0.755,27,3,10,8,6
0.125,0.044,0.781,20,5,7,5,3
0.04,0.006,0.727,22,0,6,14,2
0.092,0.028,0.775,201,23,69,72,37
0.111,0.041,0.774,109,21,37,37,14
0.042,0.019,0.866,27,1,11,10,5
0.083,0.068,0.682,24,2,7,12,3
0.142,0.046,0.779,30,7,9,9,5
0.069,0.046,0.609,163,31,47,64,21
0.072,0.004,0.773,33,4,8,18,3
0.109,0.046,0.688,38,5,13,14,6
0.045,0.038,0.826,33,5,10,17,1
0.083,0.01,0.748,50,8,18,15,9
0.056,0.053,0.447,257,32,43,161,21
0.075,0.058,0.733,30,7,8,8,7
0.067,0.024,0.835,41,4,12,15,10
0.138,0.036,0.719,28,4,13,8,3
0.0,0.028,0.713,27,6,5,14,2
0.101,0.037,0.818,68,10,25,24,9
0.061,0.057,0.778,134,17,51,47,19
0.097,0.04,0.773,22,2,8,9,3
0.035,0.025,0.8,50,5,18,20,7
0.082,0.04,0.61,41,5,7,27,2
0.069,0.016,0.757,38,3,13,20,2
0.063,0.031,0.783,73,7,20,37,9
0.134,0.039,0.69,29,4,9,11,5
0.153,0.012,0.802,31,7,9,12,3
0.13,0.031,0.714,72,15,15,30,12
0.065,0.091,0.707,29,0,5,15,9
0.0,0.0,1.0,1400,0,0,1400,0
0.054,0.035,0.758,46,5,13,24,4
0.002,0.0,0.363,208,4,8,196,0
0.035,0.016,0.887,32,4,9,11,8
0.086,0.061,0.825,35,7,11,11,6
0.12,0.038,0.689,72,11,24,25,12
0.065,0.06,0.745,23,5,9,4,5
0.108,0.026,0.728,29,4,10,11,4
0.077,0.027,0.768,55,7,12,33,3
0.106,0.051,0.74,39,4,14,16,5
0.086,0.029,0.823,48,5,17,17,9
0.069,0.031,0.9,20,1,6,10,3
0.0,0.004,0.282,35,2,5,25,3
0.089,0.053,0.756,352,61,112,139,40
0.086,0.073,0.668,29,2,11,10,6
0.058,0.038,0.827,26,4,8,11,3
0.102,0.048,0.743,112,15,41,43,13
0.072,0.045,0.631,608,90,164,288,66
0.071,0.04,0.752,226,26,72,92,36
0.083,0.078,0.718,83,13,25,33,12
0.086,0.032,0.755,55,6,17,26,6
0.055,0.043,0.65,159,18,37,89,15
0.058,0.034,0.678,26,2,7,14,3
0.113,0.044,0.744,40,5,11,15,9
0.109,0.03,0.761,70,9,23,28,10
0.114,0.03,0.763,141,17,45,66,13
0.065,0.0,0.761,23,1,5,13,4
0.102,0.037,0.724,44,11,14,16,3
0.065,0.043,0.685,29,5,12,10,2
0.086,0.015,0.589,42,5,13,18,6
0.0,0.0,0.088,34,7,0,27,0
0.064,0.073,0.765,92,15,27,29,21
0.078,0.044,0.816,177,33,49,84,11
0.029,0.067,0.871,30,3,9,12,6
0.067,0.054,0.759,58,7,20,15,16
0.113,0.053,0.722,116,16,41,39,20
0.121,0.034,0.741,29,3,9,14,3
0.125,0.036,0.792,21,3,8,6,4
0.078,0.051,0.746,449,55,155,152,87
0.08,0.06,0.741,42,6,12,15,9
0.035,0.028,0.45,189,17,31,130,11
0.102,0.023,0.727,27,3,10,13,1
0.095,0.083,0.792,33,8,6,16,3
0.086,0.044,0.66,76,12,19,38,7
0.101,0.037,0.726,37,8,10,12,7
0.074,0.045,0.802,139,23,44,55,17
0.064,0.068,0.841,37,5,12,12,8
0.094,0.065,0.717,65,11,28,18,8
0.034,0.034,0.841,33,3,10,15,5
0.098,0.045,0.644,33,7,8,12,6
0.079,0.046,0.729,41,7,16,7,11
0.102,0.029,0.754,61,10,21,17,13
0.087,0.087,0.733,43,6,16,13,8
0.125,0.069,0.694,18,5,6,4,3
0.076,0.049,0.625,56,10,22,19,5
0.053,0.034,0.652,69,5,30,21,13
0.091,0.025,0.809,40,6,17,16,1
0.078,0.049,0.785,90,14,27,37,12
0.083,0.03,0.644,33,4,14,13,2
0.047,0.034,0.71,182,14,57,87,24
0.098,0.069,0.708,56,10,22,21,3
0.102,0.069,0.779,60,10,17,22,11
0.085,0.04,0.774,69,2,27,29,11
0.135,0.016,0.766,24,5,4,12,3
0.074,0.043,0.665,69,7,25,28,9
0.092,0.108,0.733,15,2,4,6,3
0.048,0.024,0.643,21,3,5,9,4
0.065,0.065,0.679,21,2,4,10,5
0.078,0.046,0.734,127,18,43,48,18
0.118,0.062,0.736,36,5,11,15,5
0.086,0.086,0.776,19,3,3,12,1
0.104,0.042,0.688,66,11,20,29,6
0.056,0.058,0.535,54,11,14,25,4
0.109,0.032,0.698,31,3,13,7,8
0.08,0.08,0.795,22,1,9,10,2
0.113,0.065,0.726,21,3,8,6,4
0.115,0.024,0.707,26,2,6,15,3
0.089,0.021,0.724,24,3,7,10,4
0.081,0.062,0.606,20,2,3,12,3
0.055,0.08,0.745,25,2,8,8,7
0.087,0.041,0.642,52,7,18,21,6
0.122,0.051,0.693,37,6,10,14,7
0.06,0.05,0.57,25,4,10,10,1
0.119,0.045,0.789,42,7,16,12,7
0.069,0.047,0.784,40,3,15,19,3
0.044,0.029,0.56,60,6,12,37,5
0.103,0.026,0.698,29,5,12,9,3
0.125,0.034,0.795,22,5,2,12,3
0.09,0.031,0.823,36,5,9,15,7
0.08,0.09,0.58,36,6,12,11,7
0.03,0.015,0.759,41,5,13,14,9
0.059,0.034,0.751,326,41,99,148,38
0.165,0.025,0.65,25,5,9,8,3
0.111,0.035,0.743,18,5,4,6,3
0.085,0.04,0.739,22,2,12,5,3
0.067,0.022,0.711,45,8,12,20,5
0.095,0.061,0.693,33,3,12,12,6
0.057,0.057,0.842,46,8,14,21,3
0.07,0.025,0.705,25,2,8,14,1
0.085,0.065,0.696,304,33,113,125,33
0.062,0.043,0.726,136,10,53,52,21
0.083,0.054,0.815,42,7,16,10,9
0.113,0.019,0.719,20,4,4,12,0
0.065,0.03,0.845,50,9,21,15,5
0.04,0.06,0.82,25,2,10,11,2
0.071,0.049,0.767,351,58,103,148,42
0.056,0.05,0.672,72,11,28,27,6
0.065,0.046,0.519,54,10,10,31,3
0.092,0.041,0.731,184,28,68,61,27
0.073,0.071,0.804,58,8,12,31,7
0.116,0.066,0.73,68,15,23,22,8
0.079,0.081,0.785,54,6,22,18,8
0.105,0.007,0.783,19,1,8,7,3
0.045,0.013,0.728,28,3,9,11,5
0.081,0.029,0.75,57,8,19,15,15
0.062,0.03,0.755,46,5,15,15,11
0.093,0.057,0.752,81,17,28,25,11
0.058,0.051,0.78,54,7,19,21,7
0.074,0.011,0.642,22,3,6,11,2
0.093,0.053,0.723,152,21,42,71,18
0.061,0.029,0.739,35,3,12,12,8
0.181,0.062,0.757,18,4,4,9,1
0.11,0.037,0.784,58,11,15,23,9
0.089,0.034,0.748,62,11,21,27,3
0.042,0.035,0.701,36,2,12,16,6
0.075,0.007,0.775,35,2,10,18,5
0.078,0.016,0.719,16,1,6,7,2
0.065,0.043,0.87,46,5,20,15,6
0.079,0.066,0.764,121,13,39,47,22
0.089,0.056,0.748,56,9,11,27,9
0.075,0.06,0.782,194,22,63,81,28
0.156,0.104,0.573,24,6,6,11,1
0.072,0.038,0.805,527,71,181,188,87
0.065,0.045,0.57,25,2,10,11,2
0.066,0.013,0.868,19,2,5,9,3
0.053,0.022,0.621,135,18,40,66,11
0.095,0.006,0.899,21,1,7,7,6
0.114,0.033,0.748,57,8,18,24,7
0.086,0.017,0.776,116,6,51,44,15
0.064,0.049,0.77,369,49,131,131,58
0.11,0.045,0.754,33,5,17,6,5
0.0,0.0,0.097,31,7,2,21,1
0.075,0.061,0.769,53,5,15,27,6
0.094,0.022,0.759,40,3,16,9,12
0.071,0.037,0.794,102,21,30,42,9
0.068,0.005,0.76,24,0,8,15,1
0.1,0.061,0.782,35,5,14,8,8
0.088,0.045,0.719,457,55,157,201,44
0.075,0.006,0.719,20,2,6,11,1
0.075,0.025,0.75,20,2,6,12,0
0.105,0.047,0.659,37,5,10,14,8
0.113,0.025,0.812,20,3,6,8,3
0.106,0.048,0.769,39,7,12,14,6
0.083,0.042,0.637,21,2,3,15,1
0.087,0.087,0.775,20,5,5,7,3
0.072,0.036,0.725,150,19,41,72,18
0.131,0.036,0.643,21,1,10,7,3
0.093,0.051,0.785,85,10,27,30,18
0.1,0.013,0.738,20,2,8,9,1
0.06,0.023,0.683,60,7,19,26,8
0.067,0.068,0.747,221,35,72,92,22
0.034,0.047,0.711,29,4,10,8,7
0.041,0.053,0.771,178,22,72,54,30
0.035,0.024,0.835,47,6,16,16,9
0.095,0.038,0.757,262,27,92,102,41
0.106,0.039,0.767,45,8,13,17,7
0.05,0.062,0.688,20,0,12,6,2
0.064,0.054,0.843,51,10,23,11,7
0.065,0.045,0.783,84,7,28,44,5
0.133,0.037,0.73,50,9,14,19,8
0.125,0.049,0.66,36,9,10,11,6
0.09,0.032,0.75,39,6,19,10,4
0.097,0.032,0.778,75,10,28,33,4
0.06,0.03,0.841,29,4,9,12,4
0.071,0.057,0.785,46,6,14,15,11
0.103,0.037,0.651,67,15,18,29,5
0.065,0.028,0.71,107,9,34,58,6
0.084,0.023,0.721,64,11,25,18,10
0.055,0.029,0.594,196,34,38,111,13
0.096,0.045,0.722,336,49,116,114,57
0.08,0.055,0.695,88,13,28,33,14
0.087,0.083,0.672,95,17,34,33,11
0.141,0.036,0.656,24,3,9,8,4
0.048,0.015,0.879,34,1,14,19,0
0.165,0.055,0.74,25,5,6,10,4
0.057,0.029,0.792,74,8,30,28,8
0.097,0.044,0.697,80,13,14,35,18
0.085,0.022,0.75,28,4,10,8,6
0.13,0.019,0.704,27,5,7,9,6
0.135,0.014,0.659,26,6,9,7,4
0.102,0.037,0.748,71,9,24,25,13
0.054,0.059,0.66,53,10,15,18,10
0.109,0.038,0.774,63,7,23,17,16
0.083,0.056,0.708,72,8,29,22,13
0.045,0.093,0.67,47,8,14,18,7
0.074,0.063,0.705,366,69,118,129,50
0.078,0.062,0.609,24,3,5,11,5
0.105,0.04,0.683,110,16,32,50,12
0.089,0.027,0.836,42,6,15,14,7
0.077,0.051,0.846,39,4,8,25,2
0.064,0.061,0.705,47,5,16,20,6
0.078,0.053,0.715,137,18,47,57,15
0.06,0.02,0.84,25,4,5,10,6
0.105,0.051,0.75,64,9,18,28,9
0.04,0.034,0.835,22,0,12,8,2
0.048,0.02,0.77,31,3,11,13,4
0.058,0.036,0.808,62,5,20,26,11
0.04,0.024,0.774,31,5,9,14,3
0.016,0.012,0.731,54,4,16,26,8
0.082,0.044,0.723,193,28,53,93,19
0.067,0.012,0.701,41,6,17,12,6
0.085,0.025,0.77,25,2,13,5,5
0.07,0.067,0.786,77,11,27,32,7
0.06,0.03,0.863,21,1,5,12,3
0.07,0.07,0.789,128,21,32,61,14
0.054,0.054,0.717,23,4,7,10,2
0.092,0.038,0.739,23,5,8,9,1
0.109,0.04,0.738,62,15,13,27,7
0.134,0.051,0.593,27,6,7,10,4
0.086,0.057,0.779,207,22,74,78,33
0.057,0.041,0.849,132,13,41,66,12
0.097,0.056,0.684,49,9,17,16,7
0.098,0.017,0.802,60,9,26,19,6
0.033,0.018,0.815,75,6,25,35,9
0.07,0.063,0.797,129,19,46,51,13
0.076,0.028,0.785,18,2,8,8,0
0.115,0.077,0.615,26,4,10,6,6
0.074,0.085,0.783,34,6,10,12,6
0.065,0.027,0.663,265,35,61,147,22
0.051,0.041,0.738,141,21,33,75,12
0.06,0.039,0.773,149,20,58,47,24
0.051,0.047,0.434,229,29,38,147,15
0.09,0.049,0.74,132,19,45,48,20
0.064,0.049,0.75,139,19,46,59,15
0.115,0.016,0.786,24,6,8,9,1
0.088,0.007,0.699,34,6,14,10,4
0.1,0.06,0.76,25,6,5,10,4
0.094,0.038,0.725,56,8,20,24,4
0.118,0.007,0.581,17,2,8,4,3
0.07,0.062,0.782,256,47,63,129,17
0.054,0.054,0.481,39,5,8,24,2
0.15,0.098,0.693,50,8,19,12,11
0.0,0.004,0.282,35,2,5,25,3
0.062,0.04,0.867,66,7,25,20,14
0.018,0.125,0.714,21,2,10,7,2
0.06,0.076,0.792,69,9,19,31,10
0.078,0.042,0.769,45,9,16,13,7
0.042,0.049,0.799,36,5,11,16,4
0.06,0.006,0.649,21,0,11,8,2
0.109,0.03,0.809,38,4,11,16,7
0.036,0.021,0.859,24,1,7,14,2
0.095,0.034,0.647,58,9,19,23,7
0.149,0.041,0.724,82,12,25,31,14
0.066,0.018,0.798,34,4,12,15,3
0.057,0.06,0.733,174,21,61,66,26
0.026,0.034,0.451,141,10,17,113,1
0.054,0.038,0.759,222,28,72,92,30
0.108,0.048,0.755,281,55,73,118,35
0.039,0.037,0.76,61,7,19,33,2
0.049,0.033,0.701,23,4,6,12,1
0.045,0.041,0.697,138,19,50,43,26
0.073,0.028,0.716,93,9,26,51,7
0.05,0.06,0.755,52,3,16,23,10
0.072,0.039,0.616,106,10,41,44,11
0.095,0.065,0.6,25,2,12,6,5
0.039,0.013,0.707,29,2,12,11,4
0.084,0.037,0.776,147,21,48,61,17
0.05,0.025,0.836,45,8,14,18,5
0.025,0.031,0.844,20,3,4,12,1
0.089,0.043,0.784,156,16,72,52,16
0.06,0.044,0.833,48,6,17,17,8
0.108,0.032,0.664,51,9,14,19,9
0.058,0.018,0.746,28,3,10,13,2
0.097,0.041,0.75,151,18,56,54,23
0.067,0.058,0.708,30,4,9,13,4
0.056,0.039,0.905,29,1,10,12,6
0.082,0.06,0.859,23,4,7,10,2
0.125,0.052,0.615,24,1,13,8,2
0.057,0.054,0.685,44,9,14,17,4
0.054,0.037,0.838,70,8,22,30,10
0.072,0.041,0.742,76,7,27,34,8
0.118,0.0,0.66,18,1,7,8,2
0.031,0.008,0.898,16,3,5,6,2
0.106,0.042,0.682,53,8,17,14,14
0.126,0.062,0.759,130,28,47,41,14
0.077,0.051,0.564,39,6,15,14,4
0.054,0.058,0.811,39,5,16,15,3
0.056,0.037,0.606,20,4,4,12,0
0.056,0.048,0.766,31,3,9,15,4
0.087,0.034,0.784,104,11,46,35,12
0.035,0.016,0.259,187,20,19,144,4
0.052,0.043,0.447,245,29,40,157,19
0.056,0.048,0.81,81,12,27,23,19
0.054,0.054,0.775,51,6,16,19,10
0.076,0.068,0.726,46,9,16,12,9
0.042,0.049,0.667,33,4,13,8,8
0.099,0.051,0.76,266,32,86,131,17
0.07,0.031,0.898,16,2,5,7,2
0.072,0.032,0.775,66,9,16,39,2
0.011,0.082,0.516,23,5,4,11,3
0.103,0.067,0.67,69,8,18,22,21
0.091,0.049,0.775,59,6,21,23,9
0.085,0.027,0.781,28,2,11,10,5
0.115,0.016,0.661,24,5,7,11,1
0.066,0.069,0.821,91,9,34,35,13
0.061,0.059,0.71,47,5,21,12,9
0.052,0.015,0.836,93,6,34,39,14
0.084,0.031,0.75,52,9,20,17,6
0.067,0.058,0.839,28,4,10,9,5
0.079,0.072,0.638,19,4,7,5,3
0.0,0.0,0.0,42,1,0,41,0
0.148,0.059,0.688,38,8,11,14,5
0.098,0.07,0.741,66,11,22,21,12
0.112,0.099,0.72,29,5,11,8,5
0.037,0.06,0.718,27,5,8,12,2
0.096,0.037,0.739,94,16,34,32,12
0.099,0.066,0.73,19,4,4,10,1
0.086,0.053,0.736,64,9,25,25,5
0.129,0.098,0.772,28,2,11,9,6
0.07,0.062,0.707,94,10,36,33,15
0.068,0.038,0.782,186,23,69,71,23
0.096,0.037,0.662,34,4,10,13,7
0.052,0.01,0.771,24,5,7,10,2
0.086,0.049,0.62,118,14,46,45,13
0.121,0.058,0.731,67,11,24,26,6
0.11,0.034,0.726,77,7,33,25,12
0.078,0.03,0.858,29,3,12,13,1
0.113,0.087,0.775,40,7,17,14,2
0.086,0.048,0.848,55,9,23,16,7
0.056,0.036,0.855,38,6,10,18,4
0.116,0.031,0.774,101,9,42,36,14
0.05,0.044,0.806,20,2,6,8,4
0.059,0.016,0.676,32,4,7,16,5
0.1,0.06,0.795,112,12,37,46,17
0.12,0.092,0.745,23,4,7,8,4
0.081,0.013,0.856,20,6,3,8,3
0.06,0.074,0.829,27,4,9,8,6
0.074,0.015,0.853,17,3,6,4,4
0.061,0.051,0.779,64,5,24,25,10
0.068,0.045,0.795,22,4,7,9,2
0.085,0.135,0.573,29,6,7,10,6
0.057,0.034,0.839,87,14,28,33,12
0.091,0.039,0.745,48,10,13,18,7
0.116,0.032,0.815,27,2,11,9,5
0.114,0.062,0.737,69,12,22,20,15
0.051,0.029,0.743,17,3,8,5,1
0.068,0.085,0.71,22,3,7,10,2
0.083,0.05,0.83,53,5,23,13,12
0.077,0.048,0.827,21,3,7,7,4
0.054,0.062,0.705,28,2,10,9,7
0.1,0.044,0.741,131,26,39,49,17
0.064,0.057,0.725,117,13,45,35,24
0.075,0.054,0.704,30,7,9,10,4
0.088,0.069,0.657,27,4,6,13,4
0.149,0.073,0.639,36,7,10,13,6
0.069,0.052,0.776,58,8,18,27,5
0.083,0.07,0.778,115,16,43,35,21
0.087,0.042,0.833,53,8,16,23,6
0.087,0.065,0.696,46,7,16,16,7
0.082,0.02,0.898,32,2,14,11,5
0.034,0.058,0.716,26,4,7,10,5
0.084,0.055,0.659,89,18,24,42,5
0.117,0.046,0.804,30,6,9,11,4
0.068,0.026,0.776,77,15,21,37,4
0.198,0.0,0.635,24,2,6,13,3
0.068,0.042,0.724,24,2,10,7,5
0.103,0.048,0.761,34,4,10,16,4
0.072,0.049,0.778,59,4,23,26,6
0.077,0.017,0.767,65,4,19,28,14
0.153,0.031,0.639,45,6,19,12,8
0.094,0.062,0.781,32,11,8,8,5
0.113,0.064,0.66,43,5,19,15,4
0.079,0.008,0.546,30,4,4,22,0
0.103,0.018,0.761,34,4,16,7,7
0.074,0.043,0.815,44,7,11,22,4
0.05,0.015,0.815,25,3,9,8,5
0.066,0.088,0.748,61,17,11,29,4
0.089,0.042,0.75,59,11,22,23,3
0.089,0.042,0.788,86,12,31,32,11
0.095,0.039,0.754,230,35,65,94,36
0.064,0.047,0.68,43,6,12,21,4
0.084,0.036,0.699,83,6,28,34,15
0.067,0.026,0.789,161,23,52,69,17
0.102,0.042,0.765,33,6,9,8,10
0.095,0.058,0.621,93,13,29,41,10
0.114,0.03,0.735,33,3,12,11,7
0.069,0.021,0.698,123,15,41,49,18
0.034,0.017,0.903,22,4,10,5,3
0.049,0.031,0.781,36,5,11,16,4
0.087,0.053,0.758,59,8,19,28,4
0.105,0.027,0.759,55,8,18,19,10
0.087,0.048,0.712,39,4,16,13,6
0.147,0.071,0.696,23,7,8,6,2
0.057,0.049,0.749,103,15,36,40,12
0.108,0.056,0.775,65,10,21,26,8
0.086,0.052,0.722,164,22,54,61,27
0.057,0.024,0.848,42,9,14,12,7
0.169,0.061,0.725,45,10,18,10,7
0.061,0.009,0.837,43,2,12,21,8
0.091,0.064,0.663,33,8,13,7,5
0.06,0.045,0.725,100,13,37,42,8
0.088,0.037,0.699,17,4,8,3,2
0.069,0.044,0.732,110,12,37,39,22
0.129,0.028,0.649,31,6,5,15,5
0.078,0.021,0.818,24,4,6,11,3
0.137,0.028,0.77,31,5,9,11,6
0.062,0.051,0.764,90,15,21,45,9
0.064,0.03,0.686,41,5,15,13,8
0.083,0.043,0.784,111,9,46,35,21
0.103,0.03,0.786,62,7,20,22,13
0.046,0.021,0.818,35,6,13,11,5
0.05,0.022,0.634,68,7,25,23,13
0.101,0.048,0.657,31,4,13,9,5
0.055,0.035,0.79,25,3,12,8,2
0.065,0.08,0.655,25,3,9,6,7
0.103,0.033,0.734,23,3,9,6,5
0.054,0.054,0.735,51,8,15,19,9
0.092,0.046,0.679,60,12,21,16,11
0.031,0.007,0.195,142,11,10,119,2
0.072,0.038,0.736,26,4,9,8,5
0.062,0.041,0.697,40,4,17,13,6
0.0,0.125,0.819,18,1,7,7,3
0.102,0.049,0.727,33,3,11,12,7
